INFO 2025-09-25 07:32:40,031 autoreload 22872 8604131520 Watching for file changes with StatReloader
    return view_func(*args, **kwargs)
  File "/Users/wangfuyu/PythonCode/MultiProtGather/venv/lib/python3.10/site-packages/rest_framework/viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/wangfuyu/PythonCode/MultiProtGather/venv/lib/python3.10/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "/Users/wangfuyu/PythonCode/MultiProtGather/venv/lib/python3.10/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/wangfuyu/PythonCode/MultiProtGather/venv/lib/python3.10/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/Users/wangfuyu/PythonCode/MultiProtGather/venv/lib/python3.10/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/Users/wangfuyu/PythonCode/MultiProtGather/venv/lib/python3.10/site-packages/rest_framework/mixins.py", line 19, in create
    self.perform_create(serializer)
  File "/Users/wangfuyu/PythonCode/MultiProtGather/resources/views.py", line 105, in perform_create
    ServerStatusHistory.objects.create(
  File "/Users/wangfuyu/PythonCode/MultiProtGather/venv/lib/python3.10/site-packages/django/db/models/manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "/Users/wangfuyu/PythonCode/MultiProtGather/venv/lib/python3.10/site-packages/django/db/models/query.py", line 656, in create
    obj = self.model(**kwargs)
  File "/Users/wangfuyu/PythonCode/MultiProtGather/venv/lib/python3.10/site-packages/django/db/models/base.py", line 567, in __init__
    raise TypeError(
TypeError: ServerStatusHistory() got unexpected keyword arguments: 'status', 'changed_by', 'notes'
WARNING 2025-09-26 10:40:34,241 log 23334 6173126656 Bad Request: /api/v1/resources/servers/
INFO 2025-09-26 10:41:01,024 jwt_websocket_middleware 23334 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 10:41:01,025 consumers 23334 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 16
INFO 2025-09-26 10:41:01,034 consumers 23334 6173126656 正在连接SSH: 127.0.0.1:2222
INFO 2025-09-26 10:41:01,035 transport 23334 6189953024 Connected (version 2.0, client MockSSH_1.0)
ERROR 2025-09-26 10:41:03,040 transport 23334 6189953024 Socket exception: Connection reset by peer (54)
ERROR 2025-09-26 10:41:03,041 consumers 23334 6173126656 SSH连接失败: [Errno 54] Connection reset by peer
ERROR 2025-09-26 10:41:03,041 consumers 23334 8604131520 SSH连接异常: [Errno 54] Connection reset by peer
INFO 2025-09-26 10:41:03,044 consumers 23334 8604131520 WebSocket断开连接: 1000
WARNING 2025-09-26 10:42:41,393 jwt_websocket_middleware 23334 8604131520 WebSocket连接未提供JWT令牌
WARNING 2025-09-26 10:42:41,394 consumers 23334 8604131520 未认证用户尝试连接WebSocket: ['127.0.0.1', 63121]
INFO 2025-09-26 10:42:41,394 consumers 23334 8604131520 WebSocket断开连接: 1006
WARNING 2025-09-26 10:42:52,795 jwt_websocket_middleware 23334 8604131520 WebSocket连接未提供JWT令牌
WARNING 2025-09-26 10:42:52,796 consumers 23334 8604131520 未认证用户尝试连接WebSocket: ['127.0.0.1', 63297]
INFO 2025-09-26 10:42:52,797 consumers 23334 8604131520 WebSocket断开连接: 1006
WARNING 2025-09-26 10:47:35,365 log 23334 6173126656 Not Found: /api/auth/login/
INFO 2025-09-26 10:49:15,403 jwt_websocket_middleware 23334 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 10:49:15,404 consumers 23334 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 16
INFO 2025-09-26 10:49:15,418 consumers 23334 6173126656 正在连接SSH: 127.0.0.1:2222
INFO 2025-09-26 10:49:15,418 transport 23334 13035925504 Connected (version 2.0, client MockSSH_1.0)
ERROR 2025-09-26 10:49:15,419 transport 23334 13035925504 Exception (client): Invalid packet blocking
ERROR 2025-09-26 10:49:15,420 transport 23334 13035925504 Traceback (most recent call last):
ERROR 2025-09-26 10:49:15,420 transport 23334 13035925504   File "/Users/wangfuyu/PythonCode/MultiProtGather/venv/lib/python3.10/site-packages/paramiko/transport.py", line 2129, in run
ERROR 2025-09-26 10:49:15,420 transport 23334 13035925504     ptype, m = self.packetizer.read_message()
ERROR 2025-09-26 10:49:15,420 transport 23334 13035925504   File "/Users/wangfuyu/PythonCode/MultiProtGather/venv/lib/python3.10/site-packages/paramiko/packet.py", line 487, in read_message
ERROR 2025-09-26 10:49:15,420 transport 23334 13035925504     raise SSHException("Invalid packet blocking")
ERROR 2025-09-26 10:49:15,420 transport 23334 13035925504 paramiko.ssh_exception.SSHException: Invalid packet blocking
ERROR 2025-09-26 10:49:15,420 transport 23334 13035925504 
ERROR 2025-09-26 10:49:15,420 consumers 23334 6173126656 SSH连接失败: Invalid packet blocking
ERROR 2025-09-26 10:49:15,421 consumers 23334 8604131520 SSH连接异常: Invalid packet blocking
INFO 2025-09-26 10:49:34,420 consumers 23334 8604131520 WebSocket断开连接: 1000
INFO 2025-09-26 10:50:12,313 jwt_websocket_middleware 23334 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 10:50:12,314 consumers 23334 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 16
INFO 2025-09-26 10:50:12,321 consumers 23334 6173126656 正在连接SSH: 127.0.0.1:2222
ERROR 2025-09-26 10:50:12,322 consumers 23334 6173126656 SSH连接失败: [Errno None] Unable to connect to port 2222 on 127.0.0.1
ERROR 2025-09-26 10:50:12,322 consumers 23334 8604131520 SSH连接异常: [Errno None] Unable to connect to port 2222 on 127.0.0.1
INFO 2025-09-26 10:50:40,327 consumers 23334 8604131520 WebSocket断开连接: 1000
WARNING 2025-09-26 11:14:10,977 jwt_websocket_middleware 23334 8604131520 WebSocket连接未提供JWT令牌
WARNING 2025-09-26 11:14:10,979 consumers 23334 8604131520 未认证用户尝试连接WebSocket: ['127.0.0.1', 52605]
INFO 2025-09-26 11:14:10,980 consumers 23334 8604131520 WebSocket断开连接: 1006
WARNING 2025-09-26 11:14:21,884 jwt_websocket_middleware 23334 8604131520 WebSocket连接未提供JWT令牌
WARNING 2025-09-26 11:14:21,885 consumers 23334 8604131520 未认证用户尝试连接WebSocket: ['127.0.0.1', 52703]
INFO 2025-09-26 11:14:21,886 consumers 23334 8604131520 WebSocket断开连接: 1006
WARNING 2025-09-26 11:14:30,970 jwt_websocket_middleware 23334 8604131520 WebSocket连接未提供JWT令牌
WARNING 2025-09-26 11:14:30,971 consumers 23334 8604131520 未认证用户尝试连接WebSocket: ['127.0.0.1', 52764]
INFO 2025-09-26 11:14:30,972 consumers 23334 8604131520 WebSocket断开连接: 1006
WARNING 2025-09-26 11:14:38,830 jwt_websocket_middleware 23334 8604131520 WebSocket连接未提供JWT令牌
WARNING 2025-09-26 11:14:38,831 consumers 23334 8604131520 未认证用户尝试连接WebSocket: ['127.0.0.1', 52801]
INFO 2025-09-26 11:14:38,832 consumers 23334 8604131520 WebSocket断开连接: 1006
WARNING 2025-09-26 11:14:51,023 jwt_websocket_middleware 23334 8604131520 WebSocket连接未提供JWT令牌
WARNING 2025-09-26 11:14:51,025 consumers 23334 8604131520 未认证用户尝试连接WebSocket: ['127.0.0.1', 52871]
INFO 2025-09-26 11:14:51,025 consumers 23334 8604131520 WebSocket断开连接: 1006
WARNING 2025-09-26 11:17:26,568 log 23334 6173126656 Not Found: /api/v1/auth/login/
INFO 2025-09-26 11:17:45,115 jwt_websocket_middleware 23334 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 11:17:45,116 consumers 23334 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 13
INFO 2025-09-26 11:17:45,125 consumers 23334 6173126656 正在连接SSH: 115.190.80.219:22
INFO 2025-09-26 11:17:45,221 transport 23334 6189953024 Connected (version 2.0, client OpenSSH_8.9p1)
INFO 2025-09-26 11:17:45,707 transport 23334 6189953024 Authentication (publickey) failed.
INFO 2025-09-26 11:17:47,796 transport 23334 6189953024 Authentication (password) failed.
ERROR 2025-09-26 11:17:47,796 consumers 23334 6173126656 SSH连接失败: Authentication failed.
ERROR 2025-09-26 11:17:47,796 consumers 23334 8604131520 SSH连接异常: Authentication failed.
INFO 2025-09-26 11:18:06,306 consumers 23334 8604131520 WebSocket断开连接: 1000
INFO 2025-09-26 12:02:08,081 jwt_websocket_middleware 23334 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 12:02:08,082 consumers 23334 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 13
INFO 2025-09-26 12:02:08,091 consumers 23334 6173126656 正在连接SSH: 115.190.80.219:22
INFO 2025-09-26 12:02:08,185 transport 23334 6325039104 Connected (version 2.0, client OpenSSH_8.9p1)
INFO 2025-09-26 12:02:08,664 transport 23334 6325039104 Authentication (publickey) successful!
INFO 2025-09-26 12:02:08,876 consumers 23334 8604131520 SSH连接成功: 115.190.80.219
INFO 2025-09-26 12:02:09,877 consumers 23334 6341865472 开始读取SSH输出
ERROR 2025-09-26 12:02:09,878 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,879 consumers 23334 6341865472 发送缓冲区输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,926 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,926 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:09,926 consumers 23334 6341865472 发送缓冲区输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:10,430 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:10,430 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:10,430 consumers 23334 6341865472 发送缓冲区输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:10,637 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
ERROR 2025-09-26 12:02:10,638 consumers 23334 6341865472 发送输出失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
INFO 2025-09-26 12:02:29,108 consumers 23334 8604131520 WebSocket断开连接: 1000
ERROR 2025-09-26 12:02:29,120 consumers 23334 6341865472 发送剩余缓冲区失败: There is no current event loop in thread 'Thread-9 (_read_ssh_output)'.
INFO 2025-09-26 12:02:29,120 consumers 23334 6341865472 SSH输出读取线程结束
WARNING 2025-09-26 12:03:51,673 jwt_websocket_middleware 23334 8604131520 WebSocket连接未提供JWT令牌
WARNING 2025-09-26 12:03:51,679 consumers 23334 8604131520 未认证用户尝试连接WebSocket: ['127.0.0.1', 64969]
INFO 2025-09-26 12:03:51,687 consumers 23334 8604131520 WebSocket断开连接: 1006
WARNING 2025-09-26 12:03:54,531 jwt_websocket_middleware 23334 8604131520 WebSocket连接未提供JWT令牌
WARNING 2025-09-26 12:03:54,532 consumers 23334 8604131520 未认证用户尝试连接WebSocket: ['127.0.0.1', 64986]
INFO 2025-09-26 12:03:54,538 consumers 23334 8604131520 WebSocket断开连接: 1006
WARNING 2025-09-26 12:04:00,723 jwt_websocket_middleware 23334 8604131520 WebSocket连接未提供JWT令牌
WARNING 2025-09-26 12:04:00,725 consumers 23334 8604131520 未认证用户尝试连接WebSocket: ['127.0.0.1', 65033]
INFO 2025-09-26 12:04:00,727 consumers 23334 8604131520 WebSocket断开连接: 1006
WARNING 2025-09-26 12:04:04,958 jwt_websocket_middleware 23334 8604131520 WebSocket连接未提供JWT令牌
WARNING 2025-09-26 12:04:04,958 consumers 23334 8604131520 未认证用户尝试连接WebSocket: ['127.0.0.1', 65055]
INFO 2025-09-26 12:04:04,959 consumers 23334 8604131520 WebSocket断开连接: 1006
INFO 2025-09-26 12:06:38,312 jwt_websocket_middleware 23334 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 12:06:38,312 consumers 23334 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 16
INFO 2025-09-26 12:06:38,321 consumers 23334 6173126656 正在连接SSH: 127.0.0.1:2222
ERROR 2025-09-26 12:06:38,321 consumers 23334 6173126656 SSH连接失败: [Errno None] Unable to connect to port 2222 on 127.0.0.1
ERROR 2025-09-26 12:06:38,321 consumers 23334 8604131520 SSH连接异常: [Errno None] Unable to connect to port 2222 on 127.0.0.1
INFO 2025-09-26 12:06:48,325 consumers 23334 8604131520 WebSocket断开连接: 1000
INFO 2025-09-26 12:07:26,296 jwt_websocket_middleware 23334 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 12:07:26,297 consumers 23334 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 13
INFO 2025-09-26 12:07:26,307 consumers 23334 6173126656 正在连接SSH: 115.190.80.219:22
INFO 2025-09-26 12:07:26,430 transport 23334 6189953024 Connected (version 2.0, client OpenSSH_8.9p1)
INFO 2025-09-26 12:07:26,976 transport 23334 6189953024 Authentication (publickey) successful!
INFO 2025-09-26 12:07:27,271 consumers 23334 8604131520 SSH连接成功: 115.190.80.219
INFO 2025-09-26 12:07:28,272 consumers 23334 6206779392 开始读取SSH输出
ERROR 2025-09-26 12:07:28,273 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,273 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,273 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,273 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,273 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,273 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,273 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,273 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,273 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,273 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,273 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,273 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,273 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,274 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,274 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,274 consumers 23334 6206779392 发送缓冲区输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,322 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,323 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,323 consumers 23334 6206779392 发送缓冲区输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,823 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,823 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:28,823 consumers 23334 6206779392 发送缓冲区输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:29,031 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:29,031 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
INFO 2025-09-26 12:07:29,181 consumers 23334 8604131520 WebSocket断开连接: 1000
ERROR 2025-09-26 12:07:29,182 consumers 23334 6206779392 发送剩余缓冲区失败: There is no current event loop in thread 'Thread-12 (_read_ssh_output)'.
INFO 2025-09-26 12:07:29,182 consumers 23334 6206779392 SSH输出读取线程结束
INFO 2025-09-26 12:07:49,120 jwt_websocket_middleware 23334 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 12:07:49,126 consumers 23334 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 13
INFO 2025-09-26 12:07:49,137 consumers 23334 6173126656 正在连接SSH: 115.190.80.219:22
INFO 2025-09-26 12:07:49,224 transport 23334 6189953024 Connected (version 2.0, client OpenSSH_8.9p1)
INFO 2025-09-26 12:07:49,705 transport 23334 6189953024 Authentication (publickey) successful!
INFO 2025-09-26 12:07:49,945 consumers 23334 8604131520 SSH连接成功: 115.190.80.219
INFO 2025-09-26 12:07:50,947 consumers 23334 6206779392 开始读取SSH输出
ERROR 2025-09-26 12:07:50,948 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,948 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,948 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,948 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,949 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,949 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,949 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,949 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,949 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,949 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,949 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,949 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,949 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,949 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,949 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,950 consumers 23334 6206779392 发送缓冲区输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:50,999 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:51,000 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:51,000 consumers 23334 6206779392 发送缓冲区输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:51,507 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:51,507 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:51,507 consumers 23334 6206779392 发送缓冲区输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:51,710 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
ERROR 2025-09-26 12:07:51,711 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
INFO 2025-09-26 12:08:06,864 consumers 23334 8604131520 WebSocket断开连接: 1000
ERROR 2025-09-26 12:08:06,870 consumers 23334 6206779392 发送剩余缓冲区失败: There is no current event loop in thread 'Thread-15 (_read_ssh_output)'.
INFO 2025-09-26 12:08:06,870 consumers 23334 6206779392 SSH输出读取线程结束
INFO 2025-09-26 12:09:18,281 jwt_websocket_middleware 23334 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 12:09:18,282 consumers 23334 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 13
INFO 2025-09-26 12:09:18,295 consumers 23334 6173126656 正在连接SSH: 115.190.80.219:22
INFO 2025-09-26 12:09:18,392 transport 23334 6189953024 Connected (version 2.0, client OpenSSH_8.9p1)
INFO 2025-09-26 12:09:18,879 transport 23334 6189953024 Authentication (publickey) successful!
INFO 2025-09-26 12:09:19,088 consumers 23334 8604131520 SSH连接成功: 115.190.80.219
INFO 2025-09-26 12:09:20,089 consumers 23334 6206779392 开始读取SSH输出
ERROR 2025-09-26 12:09:20,090 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,090 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,090 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,090 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,090 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,090 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,090 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,090 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,091 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,091 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,091 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,091 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,091 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,091 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,091 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,091 consumers 23334 6206779392 发送缓冲区输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,139 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,139 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,139 consumers 23334 6206779392 发送缓冲区输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,651 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,651 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,651 consumers 23334 6206779392 发送缓冲区输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,838 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
ERROR 2025-09-26 12:09:20,839 consumers 23334 6206779392 发送输出失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
INFO 2025-09-26 12:09:36,008 consumers 23334 8604131520 WebSocket断开连接: 1000
